,service_date,from_stop_departure_sec,to_stop_arrival_sec,travel_time_sec,days_since_jan1,day_of_week,is_holiday
7176,2024-06-22,62384,65039,2655,173,5,0
7177,2024-06-22,31759,34303,2544,173,5,0
7178,2024-06-22,65201,68255,3054,173,5,0
7179,2024-06-22,52291,54704,2413,173,5,0
7180,2024-06-22,42654,45283,2629,173,5,0
7181,2024-06-22,64184,66794,2610,173,5,0
7182,2024-06-22,63605,66318,2713,173,5,0
7183,2024-06-22,59888,62541,2653,173,5,0
7184,2024-06-22,60595,63305,2710,173,5,0
7185,2024-06-22,41589,44024,2435,173,5,0
7186,2024-06-22,27889,30168,2279,173,5,0
7187,2024-06-22,51309,54058,2749,173,5,0
7188,2024-06-22,59293,61798,2505,173,5,0
7189,2024-06-22,50494,53644,3150,173,5,0
7190,2024-06-22,62994,65422,2428,173,5,0
7191,2024-06-22,39794,42584,2790,173,5,0
7192,2024-06-22,30741,33683,2942,173,5,0
7193,2024-06-22,58593,61184,2591,173,5,0
7194,2024-06-22,26272,28455,2183,173,5,0
7195,2024-06-22,36552,38908,2356,173,5,0
7196,2024-06-22,37237,39960,2723,173,5,0
7197,2024-06-22,48400,51130,2730,173,5,0
7198,2024-06-22,38845,41772,2927,173,5,0
7199,2024-06-22,56192,59026,2834,173,5,0
7200,2024-06-22,49590,52029,2439,173,5,0
7201,2024-06-22,35865,38540,2675,173,5,0
7202,2024-06-22,47889,50573,2684,173,5,0
7203,2024-06-22,50189,52789,2600,173,5,0
7204,2024-06-22,33017,35546,2529,173,5,0
7205,2024-06-22,55000,57579,2579,173,5,0
7206,2024-06-22,35296,37934,2638,173,5,0
7207,2024-06-22,28568,30839,2271,173,5,0
7208,2024-06-22,53392,56069,2677,173,5,0
7209,2024-06-22,53884,56499,2615,173,5,0
7210,2024-06-22,52788,55706,2918,173,5,0
7211,2024-06-22,46894,49631,2737,173,5,0
7212,2024-06-22,29367,31481,2114,173,5,0
7213,2024-06-22,29937,32517,2580,173,5,0
7214,2024-06-22,39400,42218,2818,173,5,0
7215,2024-06-22,25569,27792,2223,173,5,0
7216,2024-06-22,26982,29286,2304,173,5,0
7217,2024-06-22,33480,36023,2543,173,5,0
7218,2024-06-22,34153,36608,2455,173,5,0
7219,2024-06-22,38267,41661,3394,173,5,0
7220,2024-06-22,40484,43302,2818,173,5,0
7221,2024-06-22,42088,44620,2532,173,5,0
7222,2024-06-22,47389,49904,2515,173,5,0
7223,2024-06-22,48986,51655,2669,173,5,0
7224,2024-06-22,55585,58297,2712,173,5,0
7225,2024-06-22,57186,60194,3008,173,5,0
7226,2024-06-22,58086,60587,2501,173,5,0
7227,2024-06-22,61281,64160,2879,173,5,0
7228,2024-06-23,33513,36041,2528,174,6,0
7229,2024-06-23,31352,34153,2801,174,6,0
7230,2024-06-23,36280,38785,2505,174,6,0
7231,2024-06-23,36988,39455,2467,174,6,0
7232,2024-06-23,38490,41310,2820,174,6,0
7233,2024-06-23,39193,41785,2592,174,6,0
7234,2024-06-23,39797,42401,2604,174,6,0
7235,2024-06-23,42783,45254,2471,174,6,0
7236,2024-06-23,43487,45883,2396,174,6,0
7237,2024-06-23,44796,48644,3848,174,6,0
7238,2024-06-23,46204,49086,2882,174,6,0
7239,2024-06-23,46691,49432,2741,174,6,0
7240,2024-06-23,50494,53020,2526,174,6,0
7241,2024-06-23,51197,54649,3452,174,6,0
7242,2024-06-23,54292,57155,2863,174,6,0
7243,2024-06-23,60998,64139,3141,174,6,0
7244,2024-06-23,62806,65722,2916,174,6,0
7245,2024-06-23,63488,65947,2459,174,6,0
7246,2024-06-23,64092,66664,2572,174,6,0
7247,2024-06-23,25887,28332,2445,174,6,0
7248,2024-06-23,27697,30593,2896,174,6,0
7249,2024-06-23,29177,31613,2436,174,6,0
7250,2024-06-23,30658,33329,2671,174,6,0
7251,2024-06-23,32719,35279,2560,174,6,0
7252,2024-06-23,41997,44708,2711,174,6,0
7253,2024-06-23,44194,47043,2849,174,6,0
7254,2024-06-23,48387,51056,2669,174,6,0
7255,2024-06-23,48698,52401,3703,174,6,0
7256,2024-06-23,52391,55180,2789,174,6,0
7257,2024-06-23,53101,55780,2679,174,6,0
7258,2024-06-23,55494,58644,3150,174,6,0
7259,2024-06-23,56485,59064,2579,174,6,0
7260,2024-06-23,58992,61935,2943,174,6,0
7261,2024-06-24,60999,63862,2863,175,0,0
7262,2024-06-24,57873,60606,2733,175,0,0
7263,2024-06-24,51785,54212,2427,175,0,0
7264,2024-06-24,46083,48590,2507,175,0,0
7265,2024-06-24,59438,62226,2788,175,0,0
7266,2024-06-24,36690,38824,2134,175,0,0
7267,2024-06-24,33412,36077,2665,175,0,0
7268,2024-06-24,49888,52310,2422,175,0,0
7269,2024-06-24,56316,58743,2427,175,0,0
7270,2024-06-24,38482,40878,2396,175,0,0
7271,2024-06-24,31038,33435,2397,175,0,0
7272,2024-06-24,44185,46596,2411,175,0,0
7273,2024-06-24,48989,51741,2752,175,0,0
7274,2024-06-24,35820,38137,2317,175,0,0
7275,2024-06-24,29340,31914,2574,175,0,0
7276,2024-06-24,48101,50582,2481,175,0,0
7277,2024-06-24,60521,63231,2710,175,0,0
7278,2024-06-24,41888,44557,2669,175,0,0
7279,2024-06-24,35466,37814,2348,175,0,0
7280,2024-06-24,65807,68120,2313,175,0,0
7281,2024-06-24,52688,55321,2633,175,0,0
7282,2024-06-24,47201,49892,2691,175,0,0
7283,2024-06-24,34274,36927,2653,175,0,0
7284,2024-06-24,27781,30294,2513,175,0,0
7285,2024-06-24,58720,61496,2776,175,0,0
7286,2024-06-24,52085,54803,2718,175,0,0
7287,2024-06-24,34018,36466,2448,175,0,0
7288,2024-06-24,25981,28452,2471,175,0,0
7289,2024-06-24,57299,60200,2901,175,0,0
7290,2024-06-24,64617,67709,3092,175,0,0
7291,2024-06-24,39388,41723,2335,175,0,0
7292,2024-06-24,33070,35613,2543,175,0,0
7293,2024-06-24,45288,47843,2555,175,0,0
7294,2024-06-24,38902,41310,2408,175,0,0
7295,2024-06-24,32427,34922,2495,175,0,0
7296,2024-06-24,57167,59966,2799,175,0,0
7297,2024-06-24,56561,59437,2876,175,0,0
7298,2024-06-24,63643,66584,2941,175,0,0
7299,2024-06-24,51183,53584,2401,175,0,0
7300,2024-06-24,31620,33892,2272,175,0,0
7301,2024-06-24,47595,50199,2604,175,0,0
7302,2024-06-24,41482,43897,2415,175,0,0
7303,2024-06-24,28021,30716,2695,175,0,0
7304,2024-06-24,43796,46030,2234,175,0,0
7305,2024-06-24,62197,65051,2854,175,0,0
7306,2024-06-24,30654,33145,2491,175,0,0
7307,2024-06-24,55230,57748,2518,175,0,0
7308,2024-06-24,37184,39398,2214,175,0,0
7309,2024-06-24,61609,64869,3260,175,0,0
7310,2024-06-24,49501,51906,2405,175,0,0
7311,2024-06-24,30301,32819,2518,175,0,0
7312,2024-06-24,41092,43730,2638,175,0,0
7313,2024-06-24,63291,66258,2967,175,0,0
7314,2024-06-24,26700,29242,2542,175,0,0
7315,2024-06-24,28500,31081,2581,175,0,0
7316,2024-06-24,29816,32275,2459,175,0,0
7317,2024-06-24,32220,34760,2540,175,0,0
7318,2024-06-24,35007,37445,2438,175,0,0
7319,2024-06-24,38186,40513,2327,175,0,0
7320,2024-06-24,40293,43323,3030,175,0,0
7321,2024-06-24,40194,42918,2724,175,0,0
7322,2024-06-24,40570,43383,2813,175,0,0
7323,2024-06-24,42492,45320,2828,175,0,0
7324,2024-06-24,43289,45777,2488,175,0,0
7325,2024-06-24,46604,49379,2775,175,0,0
7326,2024-06-24,48594,51117,2523,175,0,0
7327,2024-06-24,50197,53248,3051,175,0,0
7328,2024-06-24,53290,56474,3184,175,0,0
7329,2024-06-24,53782,56536,2754,175,0,0
7330,2024-06-24,54759,57315,2556,175,0,0
7331,2024-06-24,55603,58200,2597,175,0,0
7332,2024-06-24,58117,60927,2810,175,0,0
7333,2024-06-24,59919,62742,2823,175,0,0
7334,2024-06-24,61241,64124,2883,175,0,0
7335,2024-06-25,61365,63966,2601,176,1,0
7336,2024-06-25,58239,60825,2586,176,1,0
7337,2024-06-25,54647,57229,2582,176,1,0
7338,2024-06-25,52084,54447,2363,176,1,0
7339,2024-06-25,59558,62196,2638,176,1,0
7340,2024-06-25,36286,38670,2384,176,1,0
7341,2024-06-25,50191,52588,2397,176,1,0
7342,2024-06-25,56548,59413,2865,176,1,0
7343,2024-06-25,26710,29084,2374,176,1,0
7344,2024-06-25,51590,54099,2509,176,1,0
7345,2024-06-25,62912,65522,2610,176,1,0
7346,2024-06-25,31612,34077,2465,176,1,0
7347,2024-06-25,60761,63411,2650,176,1,0
7348,2024-06-25,29341,32122,2781,176,1,0
7349,2024-06-25,48088,50405,2317,176,1,0
7350,2024-06-25,28661,31404,2743,176,1,0
7351,2024-06-25,37584,40155,2571,176,1,0
7352,2024-06-25,52795,55373,2578,176,1,0
7353,2024-06-25,59078,61989,2911,176,1,0
7354,2024-06-25,46780,49187,2407,176,1,0
7355,2024-06-25,27668,30240,2572,176,1,0
7356,2024-06-25,46298,48786,2488,176,1,0
7357,2024-06-25,65450,68040,2590,176,1,0
7358,2024-06-25,52388,55005,2617,176,1,0
7359,2024-06-25,40142,42844,2702,176,1,0
7360,2024-06-25,57921,60506,2585,176,1,0
7361,2024-06-25,64601,67382,2781,176,1,0
7362,2024-06-25,39232,41948,2716,176,1,0
7363,2024-06-25,45783,48597,2814,176,1,0
7364,2024-06-25,45381,47701,2320,176,1,0
7365,2024-06-25,26339,28727,2388,176,1,0
7366,2024-06-25,51189,54018,2829,176,1,0
7367,2024-06-25,64245,66677,2432,176,1,0
7368,2024-06-25,44888,47461,2573,176,1,0
7369,2024-06-25,31977,34425,2448,176,1,0
7370,2024-06-25,38547,40831,2284,176,1,0
7371,2024-06-25,42090,44700,2610,176,1,0
7372,2024-06-25,35456,38332,2876,176,1,0
7373,2024-06-25,59919,62552,2633,176,1,0
7374,2024-06-25,43780,46568,2788,176,1,0
7375,2024-06-25,62194,65209,3015,176,1,0
7376,2024-06-25,49095,51800,2705,176,1,0
7377,2024-06-25,43326,45581,2255,176,1,0
7378,2024-06-25,63639,66118,2479,176,1,0
7379,2024-06-25,25501,28123,2622,176,1,0
7380,2024-06-25,25873,28437,2564,176,1,0
7381,2024-06-25,27176,29464,2288,176,1,0
7382,2024-06-25,28018,30568,2550,176,1,0
7383,2024-06-25,31135,33492,2357,176,1,0
7384,2024-06-25,32822,35339,2517,176,1,0
7385,2024-06-25,37189,39874,2685,176,1,0
7386,2024-06-25,47689,49961,2272,176,1,0
7387,2024-06-25,48597,50814,2217,176,1,0
7388,2024-06-25,50601,53685,3084,176,1,0
7389,2024-06-25,53299,55634,2335,176,1,0
7390,2024-06-25,55141,57938,2797,176,1,0
7391,2024-06-25,57522,60007,2485,176,1,0
7392,2024-06-25,58722,61733,3011,176,1,0
7393,2024-06-26,65217,67707,2490,177,2,0
7394,2024-06-26,61250,63833,2583,177,2,0
7395,2024-06-26,54644,57147,2503,177,2,0
7396,2024-06-26,49096,51616,2520,177,2,0
7397,2024-06-26,46600,49305,2705,177,2,0
7398,2024-06-26,40095,42801,2706,177,2,0
7399,2024-06-26,59553,62108,2555,177,2,0
7400,2024-06-26,53278,56065,2787,177,2,0
7401,2024-06-26,33663,36064,2401,177,2,0
7402,2024-06-26,29695,32157,2462,177,2,0
7403,2024-06-26,49784,52442,2658,177,2,0
7404,2024-06-26,55594,58034,2440,177,2,0
7405,2024-06-26,26700,29249,2549,177,2,0
7406,2024-06-26,27177,29584,2407,177,2,0
7407,2024-06-26,38188,40601,2413,177,2,0
7408,2024-06-26,62672,65372,2700,177,2,0
7409,2024-06-26,60754,63352,2598,177,2,0
7410,2024-06-26,54245,56662,2417,177,2,0
7411,2024-06-26,42490,45163,2673,177,2,0
7412,2024-06-26,29217,31608,2391,177,2,0
7413,2024-06-26,65914,68054,2140,177,2,0
7414,2024-06-26,59077,61517,2440,177,2,0
7415,2024-06-26,41081,43282,2201,177,2,0
7416,2024-06-26,47282,49789,2507,177,2,0
7417,2024-06-26,35063,37585,2522,177,2,0
7418,2024-06-26,27909,30418,2509,177,2,0
7419,2024-06-26,58715,61098,2383,177,2,0
7420,2024-06-26,52085,54530,2445,177,2,0
7421,2024-06-26,32820,35477,2657,177,2,0
7422,2024-06-26,45289,47859,2570,177,2,0
7423,2024-06-26,39290,42027,2737,177,2,0
7424,2024-06-26,25619,28082,2463,177,2,0
7425,2024-06-26,31987,34910,2923,177,2,0
7426,2024-06-26,57281,59931,2650,177,2,0
7427,2024-06-26,56796,59608,2812,177,2,0
7428,2024-06-26,31738,34253,2515,177,2,0
7429,2024-06-26,28500,30892,2392,177,2,0
7430,2024-06-26,44182,46687,2505,177,2,0
7431,2024-06-26,62070,64890,2820,177,2,0
7432,2024-06-26,49388,52124,2736,177,2,0
7433,2024-06-26,36896,39458,2562,177,2,0
7434,2024-06-26,61614,64554,2940,177,2,0
7435,2024-06-26,43382,45735,2353,177,2,0
7436,2024-06-26,37482,39911,2429,177,2,0
7437,2024-06-26,63521,66066,2545,177,2,0
7438,2024-06-26,27540,29966,2426,177,2,0
7439,2024-06-26,28743,31188,2445,177,2,0
7440,2024-06-26,30549,33316,2767,177,2,0
7441,2024-06-26,33421,35919,2498,177,2,0
7442,2024-06-26,34762,36943,2181,177,2,0
7443,2024-06-26,39784,42442,2658,177,2,0
7444,2024-06-26,44888,47262,2374,177,2,0
7445,2024-06-26,45779,48589,2810,177,2,0
7446,2024-06-26,47579,50043,2464,177,2,0
7447,2024-06-26,48607,51105,2498,177,2,0
7448,2024-06-26,50185,53014,2829,177,2,0
7449,2024-06-26,50880,53351,2471,177,2,0
7450,2024-06-26,51205,53774,2569,177,2,0
7451,2024-06-26,55119,57390,2271,177,2,0
7452,2024-06-26,55963,58602,2639,177,2,0
7453,2024-06-26,56432,59100,2668,177,2,0
7454,2024-06-26,57755,60655,2900,177,2,0
7455,2024-06-26,63158,65785,2627,177,2,0
7456,2024-06-26,63999,66533,2534,177,2,0
7457,2024-06-27,61239,64166,2927,178,3,0
7458,2024-06-27,57763,60825,3062,178,3,0
7459,2024-06-27,49391,51911,2520,178,3,0
7460,2024-06-27,59801,62803,3002,178,3,0
7461,2024-06-27,52891,55694,2803,178,3,0
7462,2024-06-27,32941,35705,2764,178,3,0
7463,2024-06-27,50501,53102,2601,178,3,0
7464,2024-06-27,56080,58847,2767,178,3,0
7465,2024-06-27,56566,59733,3167,178,3,0
7466,2024-06-27,60870,63715,2845,178,3,0
7467,2024-06-27,54256,57181,2925,178,3,0
7468,2024-06-27,48701,50992,2291,178,3,0
7469,2024-06-27,35455,37961,2506,178,3,0
7470,2024-06-27,29215,31694,2479,178,3,0
7471,2024-06-27,48195,50394,2199,178,3,0
7472,2024-06-27,42844,45400,2556,178,3,0
7473,2024-06-27,58722,61879,3157,178,3,0
7474,2024-06-27,47092,49801,2709,178,3,0
7475,2024-06-27,27299,29818,2519,178,3,0
7476,2024-06-27,27660,30112,2452,178,3,0
7477,2024-06-27,34105,36486,2381,178,3,0
7478,2024-06-27,45787,48517,2730,178,3,0
7479,2024-06-27,51602,54561,2959,178,3,0
7480,2024-06-27,65321,68137,2816,178,3,0
7481,2024-06-27,44794,47265,2471,178,3,0
7482,2024-06-27,64480,67335,2855,178,3,0
7483,2024-06-27,47594,50078,2484,178,3,0
7484,2024-06-27,41888,44873,2985,178,3,0
7485,2024-06-27,28619,30949,2330,178,3,0
7486,2024-06-27,60536,63070,2534,178,3,0
7487,2024-06-27,53683,56850,3167,178,3,0
7488,2024-06-27,31038,33642,2604,178,3,0
7489,2024-06-27,55119,57737,2618,178,3,0
7490,2024-06-27,61844,64641,2797,178,3,0
7491,2024-06-27,43900,46821,2921,178,3,0
7492,2024-06-27,30054,32805,2751,178,3,0
7493,2024-06-27,63769,66677,2908,178,3,0
7494,2024-06-27,26583,29311,2728,178,3,0
7495,2024-06-27,28034,30508,2474,178,3,0
7496,2024-06-27,28860,31102,2242,178,3,0
7497,2024-06-27,33672,36269,2597,178,3,0
7498,2024-06-27,34498,37204,2706,178,3,0
7499,2024-06-27,35094,37431,2337,178,3,0
7500,2024-06-27,35937,38099,2162,178,3,0
7501,2024-06-27,36278,38715,2437,178,3,0
7502,2024-06-27,37796,40283,2487,178,3,0
7503,2024-06-27,40093,43175,3082,178,3,0
7504,2024-06-27,41508,44384,2876,178,3,0
7505,2024-06-27,40578,43791,3213,178,3,0
7506,2024-06-27,54764,57304,2540,178,3,0
7507,2024-06-27,45295,48099,2804,178,3,0
7508,2024-06-27,46488,49124,2636,178,3,0
7509,2024-06-27,52686,55347,2661,178,3,0
7510,2024-06-27,53289,55910,2621,178,3,0
7511,2024-06-27,55597,58089,2492,178,3,0
7512,2024-06-27,59439,62335,2896,178,3,0
7513,2024-06-27,62210,65027,2817,178,3,0
7514,2024-06-28,57647,60493,2846,179,4,0
7515,2024-06-28,43293,45803,2510,179,4,0
7516,2024-06-28,39454,42068,2614,179,4,0
7517,2024-06-28,59202,62007,2805,179,4,0
7518,2024-06-28,35963,38825,2862,179,4,0
7519,2024-06-28,53286,55842,2556,179,4,0
7520,2024-06-28,33295,35765,2470,179,4,0
7521,2024-06-28,56074,58574,2500,179,4,0
7522,2024-06-28,50891,53422,2531,179,4,0
7523,2024-06-28,37860,40166,2306,179,4,0
7524,2024-06-28,62910,66025,3115,179,4,0
7525,2024-06-28,31247,33916,2669,179,4,0
7526,2024-06-28,48986,51428,2442,179,4,0
7527,2024-06-28,35808,38346,2538,179,4,0
7528,2024-06-28,42888,45383,2495,179,4,0
7529,2024-06-28,28978,31355,2377,179,4,0
7530,2024-06-28,52906,55558,2652,179,4,0
7531,2024-06-28,58961,61632,2671,179,4,0
7532,2024-06-28,34669,37111,2442,179,4,0
7533,2024-06-28,27782,30020,2238,179,4,0
7534,2024-06-28,46604,49327,2723,179,4,0
7535,2024-06-28,52387,54934,2547,179,4,0
7536,2024-06-28,40151,42698,2547,179,4,0
7537,2024-06-28,46081,48795,2714,179,4,0
7538,2024-06-28,38896,41448,2552,179,4,0
7539,2024-06-28,25869,28515,2646,179,4,0
7540,2024-06-28,31931,34847,2916,179,4,0
7541,2024-06-28,56727,59836,3109,179,4,0
7542,2024-06-28,25500,27962,2462,179,4,0
7543,2024-06-28,56430,59227,2797,179,4,0
7544,2024-06-28,44788,47694,2906,179,4,0
7545,2024-06-28,51390,54333,2943,179,4,0
7546,2024-06-28,48488,50835,2347,179,4,0
7547,2024-06-28,41680,44269,2589,179,4,0
7548,2024-06-28,35117,37719,2602,179,4,0
7549,2024-06-28,28261,30485,2224,179,4,0
7550,2024-06-28,31018,33252,2234,179,4,0
7551,2024-06-28,50489,53158,2669,179,4,0
7552,2024-06-28,61599,64257,2658,179,4,0
7553,2024-06-28,37059,39740,2681,179,4,0
7554,2024-06-28,49583,51880,2297,179,4,0
7555,2024-06-28,43799,46344,2545,179,4,0
7556,2024-06-28,26345,28917,2572,179,4,0
7557,2024-06-28,26706,29183,2477,179,4,0
7558,2024-06-28,32399,35092,2693,179,4,0
7559,2024-06-28,33073,35356,2283,179,4,0
7560,2024-06-28,33870,36048,2178,179,4,0
7561,2024-06-28,38207,40751,2544,179,4,0
7562,2024-06-28,39687,42413,2726,179,4,0
7563,2024-06-28,44284,46681,2397,179,4,0
7564,2024-06-28,45407,48097,2690,179,4,0
7565,2024-06-28,47188,49850,2662,179,4,0
7566,2024-06-28,50182,52653,2471,179,4,0
7567,2024-06-28,59919,62554,2635,179,4,0
7568,2024-06-28,60398,63114,2716,179,4,0
7569,2024-06-28,63872,66920,3048,179,4,0
7570,2024-06-29,28295,30674,2379,180,5,0
7571,2024-06-29,31811,34632,2821,180,5,0
7572,2024-06-29,61398,64006,2608,180,5,0
7573,2024-06-29,43792,46222,2430,180,5,0
7574,2024-06-29,43383,45636,2253,180,5,0
7575,2024-06-29,42787,45242,2455,180,5,0
7576,2024-06-29,26707,28917,2210,180,5,0
7577,2024-06-29,60500,63202,2702,180,5,0
7578,2024-06-29,41573,44202,2629,180,5,0
7579,2024-06-29,27164,29537,2373,180,5,0
7580,2024-06-29,51193,53644,2451,180,5,0
7581,2024-06-29,50490,52965,2475,180,5,0
7582,2024-06-29,49993,52501,2508,180,5,0
7583,2024-06-29,40788,43546,2758,180,5,0
7584,2024-06-29,62888,65597,2709,180,5,0
7585,2024-06-29,57782,60268,2486,180,5,0
7586,2024-06-29,40150,43226,3076,180,5,0
7587,2024-06-29,30210,32574,2364,180,5,0
7588,2024-06-29,58984,61909,2925,180,5,0
7589,2024-06-29,56987,59465,2478,180,5,0
7590,2024-06-29,37292,40033,2741,180,5,0
7591,2024-06-29,48384,51131,2747,180,5,0
7592,2024-06-29,37894,40471,2577,180,5,0
7593,2024-06-29,56489,59161,2672,180,5,0
7594,2024-06-29,49505,52022,2517,180,5,0
7595,2024-06-29,48887,51554,2667,180,5,0
7596,2024-06-29,26030,28328,2298,180,5,0
7597,2024-06-29,35253,38083,2830,180,5,0
7598,2024-06-29,34797,37330,2533,180,5,0
7599,2024-06-29,47988,50509,2521,180,5,0
7600,2024-06-29,47198,49858,2660,180,5,0
7601,2024-06-29,32865,35367,2502,180,5,0
7602,2024-06-29,33509,36108,2599,180,5,0
7603,2024-06-29,54401,57124,2723,180,5,0
7604,2024-06-29,55286,58026,2740,180,5,0
7605,2024-06-29,65391,68161,2770,180,5,0
7606,2024-06-29,32267,34943,2676,180,5,0
7607,2024-06-29,52783,55905,3122,180,5,0
7608,2024-06-29,46790,49481,2691,180,5,0
7609,2024-06-29,45656,48304,2648,180,5,0
7610,2024-06-29,28959,31458,2499,180,5,0
7611,2024-06-29,29634,32151,2517,180,5,0
7612,2024-06-29,39346,42361,3015,180,5,0
7613,2024-06-29,44984,47460,2476,180,5,0
7614,2024-06-29,34115,36475,2360,180,5,0
7615,2024-06-29,38670,40886,2216,180,5,0
7616,2024-06-29,42284,44899,2615,180,5,0
7617,2024-06-29,44496,46947,2451,180,5,0
7618,2024-06-29,61981,64547,2566,180,5,0
7619,2024-06-29,62492,65118,2626,180,5,0
7620,2024-06-29,63688,66596,2908,180,5,0
7621,2024-06-30,26339,28840,2501,181,6,0
7622,2024-06-30,32379,34654,2275,181,6,0
7623,2024-06-30,27147,29246,2099,181,6,0
7624,2024-06-30,33066,35396,2330,181,6,0
7625,2024-06-30,33638,35893,2255,181,6,0
7626,2024-06-30,28166,30465,2299,181,6,0
7627,2024-06-30,30001,32514,2513,181,6,0
7628,2024-06-30,31810,34211,2401,181,6,0
7629,2024-06-30,34213,36605,2392,181,6,0
7630,2024-06-30,35346,37797,2451,181,6,0
7631,2024-06-30,36611,38893,2282,181,6,0
7632,2024-06-30,37172,39741,2569,181,6,0
7633,2024-06-30,37859,40220,2361,181,6,0
7634,2024-06-30,38322,41075,2753,181,6,0
7635,2024-06-30,40938,43262,2324,181,6,0
7636,2024-06-30,41507,43791,2284,181,6,0
7637,2024-06-30,42075,44507,2432,181,6,0
7638,2024-06-30,42764,45340,2576,181,6,0
7639,2024-06-30,43900,46492,2592,181,6,0
7640,2024-06-30,44470,47343,2873,181,6,0
7641,2024-06-30,46870,49732,2862,181,6,0
7642,2024-06-30,53476,56031,2555,181,6,0
7643,2024-06-30,48119,50438,2319,181,6,0
7644,2024-06-30,51083,53614,2531,181,6,0
7645,2024-06-30,52225,54864,2639,181,6,0
7646,2024-06-30,60311,62866,2555,181,6,0
7647,2024-06-30,56216,58970,2754,181,6,0
7648,2024-06-30,56778,59543,2765,181,6,0
7649,2024-06-30,57353,59852,2499,181,6,0
7650,2024-06-30,64765,67235,2470,181,6,0
7651,2024-06-30,65563,67895,2332,181,6,0
7652,2024-06-30,29532,32020,2488,181,6,0
7653,2024-06-30,30790,33217,2427,181,6,0
7654,2024-06-30,31353,33524,2171,181,6,0
7655,2024-06-30,34660,37081,2421,181,6,0
7656,2024-06-30,36036,38393,2357,181,6,0
7657,2024-06-30,38993,41549,2556,181,6,0
7658,2024-06-30,39566,42183,2617,181,6,0
7659,2024-06-30,40248,42672,2424,181,6,0
7660,2024-06-30,46290,49275,2985,181,6,0
7661,2024-06-30,47438,50035,2597,181,6,0
7662,2024-06-30,48813,52303,3490,181,6,0
7663,2024-06-30,49835,52828,2993,181,6,0
7664,2024-06-30,50514,53101,2587,181,6,0
7665,2024-06-30,53033,55697,2664,181,6,0
7666,2024-06-30,54157,56853,2696,181,6,0
7667,2024-06-30,55529,57968,2439,181,6,0
7668,2024-06-30,60882,63672,2790,181,6,0
7669,2024-06-30,62831,65429,2598,181,6,0
7670,2024-06-30,63504,66071,2567,181,6,0
